book_id,genres 
290628,"'fantasy', 'paranormal', 'fiction', 'romance', 'history', 'historical fiction', 'biography', 'young-adult'"
13574417,"'young-adult', 'romance', 'fiction', 'fantasy', 'paranormal'"
6405929,"'mystery', 'thriller', 'crime', 'fiction'"
16842,"'fiction', 'romance', 'history', 'historical fiction', 'biography'"
19004663,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
4835838,"'fantasy', 'paranormal', 'fiction', 'children', 'young-adult', 'mystery', 'thriller', 'crime', 'romance'"
184850,"'romance', 'fiction'"
26192646,"'fiction', 'romance'"
17257484,"'romance', 'young-adult', 'fiction'"
14096,'non-fiction'
17331349,'non-fiction'
15931,"'fiction', 'romance', 'young-adult', 'history', 'historical fiction', 'biography'"
31173,"'fiction', 'romance', 'history', 'historical fiction', 'biography'"
31175,"'fiction', 'romance', 'history', 'historical fiction', 'biography'"
37739,"'young-adult', 'fiction', 'children'"
37738,"'children', 'fiction', 'young-adult'"
37732,"'young-adult', 'fiction', 'children'"
37737,"'children', 'fiction', 'young-adult'"
8539798,"'fantasy', 'paranormal', 'comics', 'graphic', 'young-adult', 'fiction'"
6656,"'poetry', 'fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography'"
764903,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'young-adult', 'children', 'comics', 'graphic'"
13223349,"'comics', 'graphic', 'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'young-adult'"
1736739,"'fiction', 'history', 'historical fiction', 'biography'"
21483760,"'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'romance'"
5306,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
3115070,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
218427,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
197457,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'children'"
86424,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
18646,"'history', 'historical fiction', 'biography', 'non-fiction', 'fiction', 'comics', 'graphic'"
2815949,'non-fiction'
292275,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'poetry'"
59978,"'comics', 'graphic', 'fiction', 'mystery', 'thriller', 'crime'"
15954540,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'history', 'historical fiction', 'biography', 'romance'"
15954546,"'romance', 'fiction'"
11101772,"'fiction', 'history', 'historical fiction', 'biography', 'comics', 'graphic', 'young-adult', 'romance'"
17835766,"'romance', 'young-adult', 'fiction'"
14362,"'fiction', 'young-adult', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal'"
129620,"'history', 'historical fiction', 'biography', 'romance', 'fiction'"
129621,"'history', 'historical fiction', 'biography', 'romance', 'fiction'"
47730,"'poetry', 'fiction', 'non-fiction'"
515905,"'children', 'fiction', 'young-adult'"
16152943,"'romance', 'young-adult', 'fiction'"
392563,"'non-fiction', 'history', 'historical fiction', 'biography'"
16031679,"'romance', 'fiction'"
13146214,"'romance', 'young-adult', 'fiction'"
9461872,"'young-adult', 'fiction', 'romance'"
872333,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
943402,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance', 'young-adult'"
782580,"'poetry', 'fiction', 'romance', 'non-fiction', 'history', 'historical fiction', 'biography'"
480479,"'non-fiction', 'fiction', 'romance', 'history', 'historical fiction', 'biography'"
373606,"'romance', 'fiction'"
174703,'non-fiction'
11690,"'history', 'historical fiction', 'biography', 'non-fiction', 'fiction', 'comics', 'graphic'"
9832370,"'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography'"
18053782,"'romance', 'young-adult', 'fiction'"
1908456,'non-fiction'
1215032,"'fantasy', 'paranormal', 'fiction', 'romance', 'young-adult'"
25114548,"'romance', 'mystery', 'thriller', 'crime', 'fiction'"
625603,"'fiction', 'fantasy', 'paranormal'"
38333,"'comics', 'graphic', 'fiction', 'young-adult', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance'"
17999892,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'young-adult'"
12127810,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'romance', 'children'"
6323821,"'fiction', 'history', 'historical fiction', 'biography'"
10505,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
10507,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
10506,"'fantasy', 'paranormal', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime'"
13431827,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
17150,"'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'romance'"
17157,"'history', 'historical fiction', 'biography', 'non-fiction', 'fiction', 'comics', 'graphic'"
6596542,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
123170,"'fiction', 'young-adult', 'children', 'history', 'historical fiction', 'biography'"
124524,"'non-fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'fiction', 'comics', 'graphic'"
10128428,"'fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'children', 'comics', 'graphic', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
98233,"'non-fiction', 'history', 'historical fiction', 'biography'"
18764826,"'fiction', 'mystery', 'thriller', 'crime'"
15904,"'mystery', 'thriller', 'crime', 'fiction'"
248787,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
22435,"'non-fiction', 'history', 'historical fiction', 'biography'"
13569581,"'fantasy', 'paranormal', 'fiction', 'young-adult'"
4673605,"'comics', 'graphic', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'fiction'"
268559,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'romance'"
646195,"'children', 'fiction', 'fantasy', 'paranormal', 'young-adult'"
38412,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
175113,"'non-fiction', 'history', 'historical fiction', 'biography'"
8765461,"'non-fiction', 'history', 'historical fiction', 'biography', 'comics', 'graphic', 'fiction'"
608474,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
2865944,"'children', 'fiction', 'fantasy', 'paranormal'"
17346698,"'comics', 'graphic', 'non-fiction', 'history', 'historical fiction', 'biography', 'young-adult', 'fiction'"
10844125,"'fiction', 'romance', 'mystery', 'thriller', 'crime'"
25293695,"'fantasy', 'paranormal', 'romance', 'fiction'"
17888952,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
9298,"'fiction', 'romance'"
337113,"'fiction', 'romance', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime'"
337116,"'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
31106,"'fiction', 'romance'"
23363928,"'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime'"
3579,"'children', 'romance', 'history', 'historical fiction', 'biography', 'fiction', 'young-adult'"
2195464,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'comics', 'graphic'"
19536001,"'comics', 'graphic', 'fantasy', 'paranormal', 'fiction', 'romance', 'mystery', 'thriller', 'crime'"
77736,"'fiction', 'fantasy', 'paranormal'"
77739,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
77738,"'fiction', 'fantasy', 'paranormal'"
25693079,"'fiction', 'mystery', 'thriller', 'crime', 'romance'"
1603923,"'children', 'fiction', 'fantasy', 'paranormal', 'romance', 'young-adult', 'comics', 'graphic'"
324737,"'non-fiction', 'history', 'historical fiction', 'biography', 'comics', 'graphic'"
5942,"'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime'"
15733523,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal'"
62953,"'comics', 'graphic', 'fiction', 'young-adult'"
15746,"'mystery', 'thriller', 'crime', 'fiction', 'fantasy', 'paranormal', 'children'"
7095831,"'young-adult', 'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'romance'"
6952423,"'history', 'historical fiction', 'biography', 'non-fiction', 'comics', 'graphic'"
15839984,"'fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
635083,"'children', 'fiction', 'fantasy', 'paranormal'"
10428708,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
227590,"'mystery', 'thriller', 'crime', 'fiction', 'romance'"
227593,"'fiction', 'romance', 'history', 'historical fiction', 'biography'"
434229,"'fiction', 'mystery', 'thriller', 'crime'"
10799881,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
18115061,"'romance', 'young-adult'"
84981,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'romance', 'history', 'historical fiction', 'biography'"
128029,"'fiction', 'history', 'historical fiction', 'biography', 'romance', 'non-fiction', 'young-adult'"
5203,"'fiction', 'young-adult', 'romance'"
5205,"'fiction', 'history', 'historical fiction', 'biography'"
5204,"'fiction', 'history', 'historical fiction', 'biography'"
10790276,"'fiction', 'non-fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
10790277,"'fantasy', 'paranormal', 'fiction', 'romance', 'mystery', 'thriller', 'crime', 'young-adult', 'history', 'historical fiction', 'biography'"
1430213,"'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography', 'romance'"
21437200,"'mystery', 'thriller', 'crime', 'fiction', 'young-adult', 'romance'"
211099,"'non-fiction', 'history', 'historical fiction', 'biography', 'comics', 'graphic'"
9739365,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction', 'mystery', 'thriller', 'crime', 'comics', 'graphic'"
475,"'non-fiction', 'history', 'historical fiction', 'biography'"
1429082,"'fantasy', 'paranormal', 'comics', 'graphic', 'romance', 'young-adult', 'fiction', 'children'"
34080,"'poetry', 'fiction', 'non-fiction', 'fantasy', 'paranormal'"
34084,"'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime'"
4516,"'young-adult', 'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'romance', 'history', 'historical fiction', 'biography'"
379316,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
12930,"'young-adult', 'fiction', 'fantasy', 'paranormal', 'children'"
12936,"'fiction', 'children', 'young-adult', 'fantasy', 'paranormal'"
12938,"'fiction', 'poetry', 'history', 'historical fiction', 'biography'"
4332082,"'fiction', 'history', 'historical fiction', 'biography', 'romance'"
846066,"'children', 'fiction'"
9579634,"'fantasy', 'paranormal', 'fiction', 'young-adult'"
297792,"'fiction', 'young-adult', 'children', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
25337081,"'mystery', 'thriller', 'crime', 'romance', 'fiction', 'fantasy', 'paranormal'"
47619,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime'"
47618,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime'"
97632,"'fiction', 'romance', 'young-adult'"
20509356,"'fiction', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime', 'young-adult'"
107776,"'history', 'historical fiction', 'biography', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
107774,"'history', 'historical fiction', 'biography', 'romance', 'fiction'"
107772,"'history', 'historical fiction', 'biography', 'romance', 'fiction'"
107773,"'romance', 'mystery', 'thriller', 'crime', 'fiction', 'history', 'historical fiction', 'biography'"
107770,"'history', 'historical fiction', 'biography', 'romance', 'fiction'"
107778,"'history', 'historical fiction', 'biography', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
107779,"'history', 'historical fiction', 'biography', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
25454883,"'romance', 'young-adult', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'fiction'"
527862,"'fiction', 'mystery', 'thriller', 'crime'"
23014670,"'fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'romance'"
6600137,"'young-adult', 'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
53022,"'poetry', 'fiction', 'non-fiction', 'history', 'historical fiction', 'biography', 'romance'"
133394,"'fiction', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
7800188,"'young-adult', 'mystery', 'thriller', 'crime', 'fiction', 'fantasy', 'paranormal'"
9542259,"'fantasy', 'paranormal', 'romance', 'fiction', 'mystery', 'thriller', 'crime'"
76179,"'romance', 'mystery', 'thriller', 'crime', 'fiction'"
76171,"'fiction', 'fantasy', 'paranormal'"
2527900,'non-fiction'
52357,"'fiction', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'poetry', 'non-fiction'"
52350,"'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
840,"'non-fiction', 'comics', 'graphic', 'history', 'historical fiction', 'biography'"
13151283,"'romance', 'fiction'"
22374,"'comics', 'graphic', 'fiction', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal'"
1991039,"'mystery', 'thriller', 'crime', 'fiction'"
2113260,"'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'young-adult', 'romance'"
17312201,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'children'"
14480,"'children', 'fiction', 'young-adult'"
14481,"'children', 'fiction'"
189783,"'fantasy', 'paranormal', 'fiction', 'young-adult', 'romance'"
73186,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
73184,"'non-fiction', 'history', 'historical fiction', 'biography'"
256598,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'children', 'mystery', 'thriller', 'crime', 'history', 'historical fiction', 'biography'"
1111600,"'fantasy', 'paranormal', 'fiction', 'comics', 'graphic'"
17558817,"'romance', 'young-adult', 'fiction'"
99218,"'fiction', 'fantasy', 'paranormal'"
99219,"'fiction', 'fantasy', 'paranormal'"
17878931,"'fantasy', 'paranormal', 'young-adult', 'fiction', 'romance'"
31140847,"'romance', 'fiction'"
133241,"'history', 'historical fiction', 'biography', 'romance', 'fiction'"
7307795,"'mystery', 'thriller', 'crime', 'fiction'"
21965107,'fiction'
18089551,"'romance', 'young-adult', 'fiction'"
103815,"'young-adult', 'fiction', 'children', 'fantasy', 'paranormal', 'mystery', 'thriller', 'crime'"
13167847,"'non-fiction', 'history', 'historical fiction', 'biography'"
10776592,"'mystery', 'thriller', 'crime', 'fiction'"
1240662,"'fantasy', 'paranormal', 'romance', 'fiction'"
254799,"'non-fiction', 'history', 'historical fiction', 'biography'"
7624,"'fiction', 'young-adult', 'fantasy', 'paranormal', 'history', 'historical fiction', 'biography', 'children', 'mystery', 'thriller', 'crime'"
23522,"'non-fiction', 'fiction', 'history', 'historical fiction', 'biography', 'fantasy', 'paranormal'"
23529,"'comics', 'graphic', 'fiction', 'history', 'historical fiction', 'biography', 'mystery', 'thriller', 'crime', 'fantasy', 'paranormal', 'non-fiction'"
18641982,"'fiction', 'romance'"
70489,"'comics', 'graphic', 'fiction', 'children', 'fantasy', 'paranormal', 'young-adult', 'non-fiction'"
70487,"'comics', 'graphic', 'fiction', 'children', 'fantasy', 'paranormal', 'young-adult', 'non-fiction'"
6512140,"'young-adult', 'fantasy', 'paranormal', 'fiction', 'romance'"
16065004,"'fantasy', 'paranormal', 'fiction', 'mystery', 'thriller', 'crime', 'young-adult'"
20761374,"'romance', 'fiction'"
95643,"'non-fiction', 'history', 'historical fiction', 'biography', 'fiction'"
